lat,long,freq
40.4259059,+AC0-78.6200178,1
+AC0-12.0621065,+AC0-77.0365256,1
42.8991586,+AC0-77.6085943985,1
40.7399785,+AC0-84.105006,7
39.9173332,+AC0-75.4404746,1
40.5089877,+AC0-75.4471264,1
52.661252,+AC0-8.6301239,1
35.4866424,+AC0-81.2062724,1
42.2505943,+AC0-83.1785361,3
38.8598295,+AC0-121.3423920579,1
40.1481349,+AC0-89.3636569,4
45.3622432,+AC0-68.504716,1
40.8088861,+AC0-96.7077751,2
40.8088861,+AC0-96.7077751,10
33.6131588,+AC0-86.1183061,1
39.0605477,+AC0-90.959359,1
33.7923477,+AC0-82.479018,1
35.473745,+AC0-81.2545251,3
42.0055985,+AC0-87.735572,1
38.02141355,+AC0-121.1054538377,1
35.6172918,+AC0-87.8394705,2
33.0123537,+AC0-94.3654707,2
34.8347959,+AC0-97.6025319,1
38.5736176,+AC0-97.6744838,1
42.8916444,+AC0-95.2466638,1
46.038923,+AC0-67.960052,1
40.750422,+AC0-73.996328,1
35.7506938,+AC0-80.3178306,1
41.4814196,+AC0-88.482293,1
32.7961585,+AC0-92.8656615,1
33.4933796,+AC0-112.3581244,1
41.747319,+AC0-73.1887243,1
39.1753256,+AC0-89.6542579,1
44.2799872,+AC0-88.3184394,1
45.9763545,+AC0-94.3625024,1
43.0434039,+AC0-74.8595958,1
38.3980652,+AC0-98.0119966,2
34.7464809,+AC0-92.2895948,21
39.744544,+AC0-77.0880385,1
39.613321,+AC0-105.0166498,3
44.3063899,+AC0-71.7710705,1
30.2949457,+AC0-82.98402,3
37.6820583,+AC0-121.7680531,4
53.4013379,+AC0-2.9927496,2
43.106456,+AC0-76.217705,1
39.1540421,+AC0-84.7226012,1
40.5764798,+AC0-76.9916022,1
40.8682487,+AC0-88.5631125,1
40.7959335,+AC0-74.3148713,1
42.36837,+AC0-83.3527097,3
40.6728674,+AC0-76.2791152,1
41.1369077,+AC0-77.4471641,3
29.8832105,+AC0-97.6736292,1
39.2292249,+AC0-84.4577201,1
34.1245183,+AC0-101.4415521,1
41.5894753,+AC0-88.057837,3
43.1687104,+AC0-78.696567,1
36.2000936,+AC0-95.1677401,1
38.097198,+AC0-121.3878496466,2
41.0330142,+AC0-82.012006,1
41.6430459,+AC0-95.7888975,1
40.1075089,+AC0-89.3768539,1
41.7313447,+AC0-111.8348631,3
37.8487778,+AC0-81.9932151,1
40.751051,+AC0-86.3707162291,5
18.447406,+AC0-65.899357,1
18.447406,+AC0-65.899357,1
19.43262465,+AC0-71.6180976525,3
34.075626,+AC0-117.25204775,2
33.8036545,+AC0-118.3195014,4
34.6391501,+AC0-120.4579409,5
39.5659229,+AC0-78.980304,1
35.328973,+AC0-93.2529553,2
37.1289771,+AC0-84.0832646,1
51.5073219,+AC0-0.1276474,3
51.5073219,+AC0-0.1276474,1
39.8864493,+AC0-83.448253,3
42.956404,+AC0-81.2301775,15
42.8650869,+AC0-71.3739532,1
38.07982415,+AC0-95.2430036044,1
32.9968345,+AC0-95.9403185,1
33.7690164,+AC0-118.191604,75
40.5885116,+AC0-73.657861,1
40.3042778,+AC0-73.9923596,4
40.7415095,+AC0-73.9569751,7
47.2090906,+AC0-122.7568791,1
39.1724015,+AC0-97.328608978,1
40.1672117,+AC0-105.1019287,2
45.5778854,+AC0-73.4315574,1
32.5007031,+AC0-94.74049,13
46.1377048,+AC0-122.9344623,4
33.1470657,+AC0-91.0662176,1
41.4578544,+AC0-76.3335494,1
41.4673238,+AC0-82.1781904,1
40.2925025,+AC0-75.8476102275,1
34.09748115,+AC0-117.7750270414,1
35.0778595,+AC0-87.439743,1
22.2777353,+AC0-80.5698885,1
33.8038865,+AC0-118.0772433,4
18.53122275,+AC0-70.0391491,1
37.3790629,+AC0-122.116578,1
34.0536909,+AC0-118.242766,236
37.0592253,+AC0-120.8505342,1
37.226611,+AC0-121.9746797,3
18.4466854,+AC0-70.7854486,1
18.64833255,+AC0-69.4956823176,3
25.7928058,+AC0-108.990188,8
40.01727265,+AC0-122.0902762367,1
7.87734705,+AC0-80.4290616618,1
10.345472,+AC0-67.0393172,2
40.0247544,+AC0-85.1831236,1
29.4334196,+AC0-98.8378451,1
41.9639095,+AC0-90.8176431,2
38.1142544,+AC0-82.6032119,2
46.255609,+AC0-72.947502,1
39.4492151,+AC0-91.0465742,1
38.2542376,+AC0-85.759407,2
38.772269,+AC0-88.5025485,1
38.2542376,+AC0-85.759407,81
33.1237377,+AC0-89.0550624,1
34.7534336,+AC0-89.9700902,1
40.385549,+AC0-105.044361321,1
39.2676804,+AC0-84.2746038,1
32.2862317,+AC0-104.095773,1
41.8586164,+AC0-90.9257367,1
31.4278776,+AC0-109.8936853,1
42.6334247,+AC0-71.3161718,15
35.2679163,+AC0-81.1028542,2
39.5297958,+AC0-81.5062349,1
40.0250214,+AC0-75.2768881383,1
52.4766308,1.7537638,1
33.4466925,+AC0-88.4108384,1
35.972464,+AC0-98.1183600181,1
33.5635206,+AC0-101.879336,9
51.2181945,22.5546775652,1
35.0698179,+AC0-94.1154854,2
44.0177639,10.4544300262,1
41.4506077,+AC0-83.48743,1
43.9555406,+AC0-86.4477416,1
39.0925598,+AC0-84.5474435,1
32.5718052,+AC0-89.7128534,1
31.3386242,+AC0-94.7288558,4
39.3334054,+AC0-82.1832025,1
29.680314,+AC0-97.6473265,1
34.6183433,+AC0-79.0083993,3
35.7572987,+AC0-90.4803837,1
40.4530932,+AC0-91.8818374,1
39.110567,+AC0-98.688963,1
42.762467,+AC0-104.452175,1
30.0404796,+AC0-90.6989797,1
35.6596094,+AC0-97.1941408,1
41.0533419,+AC0-78.7192549,1
40.3342354,+AC0-79.4780947,1
41.2857599,+AC0-75.9008924,1
48.5251591,+AC0-122.0608957,1
37.1462544,+AC0-79.3008574,1
35.2831727,+AC0-86.3739827,1
37.4137536,+AC0-79.1422464,14
41.520052,+AC0-81.488732,1
38.6100099,+AC0-95.684429,1
38.5836896,+AC0-82.9393378,1
42.466763,+AC0-70.9494939,16
43.2195205,+AC0-72.2795316,1
33.924831,+AC0-118.2024154,15
38.7731289,+AC0-83.4129666,1
41.811108,+AC0-87.8232695,2
42.5072696,+AC0-93.7527394,1
40.693575,+AC0-90.176549,1
43.0612795,+AC0-76.9927368907,2
53.4559134,+AC0-9.5407842,1
52.5951801,+AC0-3.8548131,1
32.8406946,+AC0-83.6324022,16
39.8455208,+AC0-88.9602376,1
39.8416253,+AC0-92.5675118,2
40.5159304,+AC0-75.5551858,1
32.6790253,+AC0-89.3481218,1
36.9418115,+AC0-120.1714381786,3
34.0902508,+AC0-96.7715618,2
42.4858692,+AC0-83.1052028,1
38.811063,+AC0-89.9017112,1
34.71137735,+AC0-86.6545946458,4
36.385422,+AC0-79.9594689,2
40.7598227,+AC0-74.417097,1
36.2561646,+AC0-86.7138861,1
43.074761,+AC0-89.3837613,1
43.074761,+AC0-89.3837613,15
30.4043607,+AC0-90.1570232,1
39.1573886,+AC0-84.3903684,1
35.5197984,+AC0-84.3635338,1
44.6334544,+AC0-121.1294872,1
40.4167047,+AC0-3.7035825,1
30.6268798,+AC0-110.9614533,3
32.1357021,+AC0-87.6680606,1
33.2670725,+AC0-93.2393341,1
40.653452,+AC0-81.2912278629,1
42.7159096,+AC0-89.2888103,1
40.8125881,+AC0-76.1416034,3
41.0887072,+AC0-74.1437552,1
39.6884134,+AC0-79.9800626,1
19.8237568,+AC0-70.7762114,1
10.5966074,+AC0-66.9597542,2
39.9656315,+AC0-80.5197936,1
40.9076688,+AC0-96.8652697,1
42.4250964,+AC0-71.066163,6
36.5568929,+AC0-89.9660641,2
42.9363589,+AC0-94.6822021,1
34.3623149,+AC0-92.8129463,2
41.002776,+AC0-95.585278,1
40.927868,+AC0-73.725044171,1
30.6338092,+AC0-92.4192993,2
10.3663513,+AC0-66.1332378,1
12.1459907,+AC0-86.2746665,3
37.6017866,+AC0-77.7141989,1
38.7509488,+AC0-77.4752667,2
27.5213933,+AC0-82.3801566,1
18.44553,+AC0-66.490268,7
44.4644255,+AC0-88.919829,1
42.9956397,+AC0-71.4547891,3
42.484154,+AC0-91.4554252,1
53.4794892,+AC0-2.2451148,1
38.5925305,+AC0-90.5107453,1
42.9956397,+AC0-71.4547891,9
38.6881293,+AC0-83.6093611,1
31.7319963,+AC0-116.5513721,1
34.8720044,+AC0-99.5042561,1
40.78651175,+AC0-73.6965365137,3
33.8915985,+AC0-118.3951241,1
39.1836082,+AC0-96.5716694,3
35.8800733,+AC0-90.1670393,1
14.5907332,120.9809674,1
44.3308044,+AC0-86.0262043,2
44.1634663,+AC0-93.9993505,1
19.08652815,+AC0-96.3189627984,1
38.5552946,+AC0-100.7234794,1
18.485464,+AC0-69.9774611,1
32.0376629,+AC0-93.7001819,2
40.75839,+AC0-82.5154471,1
40.0912221,+AC0-74.7137709,1
40.75839,+AC0-82.5154471,5
41.805687,+AC0-77.0792881,2
32.5631924,+AC0-97.1416768,3
37.7986184,+AC0-121.2117148,1
19.5556795,+AC0-71.0759018,7
37.0558643,+AC0-96.7683629,1
45.0984983,+AC0-93.4419222,1
41.9075282,+AC0-88.5992494,1
+AC0-44.4023089,171.2348812,1
40.794165,+AC0-73.65705,1
44.9533351,+AC0-92.9953373,1
38.6125521,+AC0-90.3245599,1
40.7312123,+AC0-74.2734808,2
36.782248,+AC0-85.029028,1
10.6499149,+AC0-71.6396282,33
10.2513662,+AC0-67.6017245,33
42.9304801,+AC0-87.8610587,1
42.500096,+AC0-70.8578253,2
50.8117327,8.7757742,1
39.8194467,+AC0-75.4186608,2
38.4598391,+AC0-75.7590991,1
41.8001041,+AC0-92.069382,1
42.2525476,+AC0-88.6078921,1
32.437612,+AC0-87.775273,1
11.0205596,+AC0-63.9073984275,2
26.2445263,+AC0-80.206436,2
23.0739547,+AC0-82.4304722,3
34.7737082,+AC0-90.7576112,1
30.7743596,+AC0-85.2268735,2
35.058858,+AC0-119.4009509,1
39.1455233,+AC0-84.3743881,1
33.9528472,+AC0-84.5496148,6
39.4167742,+AC0-81.4548392,4
38.7864361,+AC0-89.7775939,1
45.0999594,+AC0-87.6307265,1
34.0572007,+AC0-79.3987578,1
38.6477381,+AC0-88.9232112,2
42.905509,+AC0-82.507305,4
38.3734544,+AC0-97.1305937,2
37.3328286,+AC0-88.0811349,1
32.9015214,+AC0-92.2420822,1
35.6841022,+AC0-82.0091028,1
40.5886259,+AC0-83.1287349,4
34.178216,+AC0-79.4006069,1
32.7931661,+AC0-94.344488,1
44.670812,+AC0-88.889272,1
37.570148,+AC0-119.9036592,1
38.2500481,+AC0-89.7500988,1
43.8184455,+AC0-79.3310269,1
42.17871165,+AC0-71.0299875,1
42.3459271,+AC0-71.5522874,2
42.9042483,+AC0-72.2078618,1
39.9005585,+AC0-74.9338910559,2
36.1860947,+AC0-90.3837068,1
46.2950062,+AC0-103.9207615,1
45.0731771,+AC0-122.6870335,1
46.4481521,+AC0-87.6305899,1
46.4481521,+AC0-87.6305899,1
29.8993723,+AC0-90.1003506,1
41.0324537,+AC0-89.2998456,1
48.3605336,+AC0-96.381968,2
39.1230777,+AC0-93.1968704,2
32.5447756,+AC0-94.3661004,4
41.0324537,+AC0-89.2998456,1
39.7256679,+AC0-75.6540959,1
42.0442545,+AC0-92.9123388,4
40.9022772,+AC0-81.7340193,1
44.6688524,+AC0-90.1717987,2
31.5423911,+AC0-96.8336015,2
31.7388826,+AC0-93.3965514,1
32.2675039,+AC0-101.9190317,1
29.8415233,+AC0-97.842618,1
38.0138934,+AC0-122.1338674,8
40.0959055,+AC0-80.724526,5
39.1022618,+AC0-91.647664,1
39.4562528,+AC0-77.9639604,3
36.6915262,+AC0-79.8725386,3
38.7150511,+AC0-90.435999,1
39.1457247,+AC0-121.5913516,1
39.84173,+AC0-96.6480642,1
40.2364486,+AC0-83.3671432,1
33.4928427,+AC0-112.223207,1
38.713829,+AC0-89.965751,1
43.1535728,+AC0-93.2010367,4
40.2022663,+AC0-89.6981639,1
39.3600586,+AC0-84.309939,2
35.4117501,+AC0-89.5328538,1
30.705029,+AC0-99.2233284,1
44.928106,+AC0-74.892082,2
40.7965119,+AC0-81.5231597,7
25.5292865,+AC0-103.2319968,1
23.0469365,+AC0-81.5785643,7
23.0469365,+AC0-81.5785643,1
32.2654206,+AC0-86.0038464,1
29.683653,+AC0-90.5578268289,1
41.521129,+AC0-73.950112,1
35.1159532,+AC0-80.7224386,1
39.4842821,+AC0-88.3773279,2
9.7452286,+AC0-63.1799873,1
40.8458683,+AC0-75.7968451,1
34.77873,+AC0-82.310119,1
36.981454,+AC0-80.9581395523,1
41.8919322,+AC0-93.3996546,1
40.0106294,+AC0-79.9700508,1
18.181938,+AC0-67.133802,12
33.2034492,+AC0-86.861656,1
36.2506364,+AC0-83.7974099,1
32.3114772,+AC0-97.0142069,1
38.6411854,+AC0-83.744365,4
34.9048814,+AC0-77.2313436,1
33.53594,+AC0-86.997217,1
43.4942003,+AC0-88.5448278,1
33.9866807,+AC0-118.185349,4
41.8789942,+AC0-87.8436412,1
23.2313053,+AC0-106.4153144,5
34.9334981,+AC0-95.7697934,3
34.6924518,+AC0-103.7763923,1
26.2043691,+AC0-98.230082,3
39.2464596,+AC0-82.4784898,1
40.5819343,+AC0-80.0378692,1
34.9861914,+AC0-84.3713117,1
39.8870205,+AC0-79.8667169,2
41.2497685,+AC0-122.1352663427,1
39.0433807,+AC0-90.3203914,1
31.2437872,+AC0-90.4531536,6
40.4531342,+AC0-77.5677683,1
40.60661395,+AC0-83.7781231885,1
40.4376858,+AC0-90.6780272,3
31.4367029,+AC0-97.4080875,2
31.2662818,+AC0-88.0313903,1
40.4656244,+AC0-80.0656106,2
40.3478472,+AC0-79.864215,10
36.1325617,+AC0-88.5186636,2
37.4525767,+AC0-84.7591136,1
33.1976496,+AC0-96.6154471,5
35.4358996,+AC0-97.0914163,1
45.2100367,+AC0-123.194463,1
35.683404,+AC0-85.7699816,1
40.2791485,+AC0-80.0886320173,1
37.2140095,+AC0-82.6673634716,1
39.8073216,+AC0-77.0113699,4
33.402053,+AC0-86.6966533,1
38.8156693,+AC0-76.8494158,1
31.4723928,+AC0-90.8967682,3
41.641445,+AC0-80.151449,7
36.0959715,+AC0-79.2669619,1
35.20295565,+AC0-80.8252392815,1
35.2356385,+AC0-80.8139485,1
6.2443382,+AC0-75.573553,1
42.4184296,+AC0-71.1061639,7
40.82268285,+AC0-72.9888083763,1
42.3264181,+AC0-122.8718605,3
39.9167783,+AC0-75.387693,3
43.2202828,+AC0-78.3866445,1
42.1417641,+AC0-71.3967256,1
39.8820036,+AC0-84.0096569,1
28.106471,+AC0-80.6371513,3
+AC0-37.8142176,144.9631608,5
41.900299,+AC0-87.8569745,4
42.4564323,+AC0-71.064182,3
+AC0-43.6078218,172.3609134,1
42.2825383,+AC0-83.175203,1
35.1490215,+AC0-90.0516285,1
35.1490215,+AC0-90.0516285,52
44.2022293,+AC0-88.4465361,2
41.5472547,+AC0-89.1175852,1
37.4519671,+AC0-122.1779927,1
45.6876534,+AC0-91.7013879,2
33.5528124,+AC0-117.6939975,1
37.1641544,+AC0-120.7678602,17
26.1497977,+AC0-97.9136112,1
47.5602073,+AC0-122.2201422686,1
41.2270025,+AC0-80.2397852,3
41.5378215,+AC0-72.8003388004,7
43.6086295,+AC0-116.392326,1
32.3643098,+AC0-88.703656,1
32.3643098,+AC0-88.703656,13
41.4828144,+AC0-87.3328139,1
39.765997,+AC0-121.3074635,1
28.2662775,+AC0-80.6636984459,1
37.0424012,+AC0-79.6960259,1
33.4151117,+AC0-111.8314792,13
32.7666103,+AC0-96.599472,2
29.9899926,+AC0-90.1505426,5
42.7262016,+AC0-71.1908924,3
37.1511655,+AC0-88.7319979,3
31.6816183,+AC0-96.4783677,1
32.6248622,+AC0-115.448325,6
19.2667215,+AC0-99.1269583,4
39.1697626,+AC0-91.8829484,1
25.7929198,+AC0-80.1353006,7
25.9087056,+AC0-80.3086619,2
33.3994776,+AC0-110.87095,2
25.7741728,+AC0-80.19362,63
41.7075394,+AC0-86.8950297,2
41.7955624,+AC0-91.8996227,1
40.2925566,+AC0-83.5824282,1
44.0072736,+AC0-73.1633010542,1
39.0017452,+AC0-82.0487525,1
35.7901316,+AC0-78.2042904,2
41.54961415,+AC0-72.6515775675,6
38.2453487,+AC0-85.5388489,1
39.4437567,+AC0-77.5454038,2
41.45011,+AC0-74.4164807,4
39.5150576,+AC0-84.3982763,8
40.1784423,+AC0-74.8930574691,1
31.9973662,+AC0-102.0779482,5
31.9973662,+AC0-102.0779482,5
41.6253116,+AC0-87.7175491,1
40.4378434,+AC0-81.3731675,1
35.4495097,+AC0-97.3967025,3
35.9197886,+AC0-88.7589489,1
32.9243262,+AC0-81.4301071,1
46.4085273,+AC0-105.840981,2
41.2226155,+AC0-73.0462266217,2
40.6283696,+AC0-87.6961395,1
41.2226155,+AC0-73.0462266217,4
41.2226155,+AC0-73.0462266217,1
41.322316,+AC0-74.8023882,1
21.4508308,+AC0-158.0095783,1
37.9060368,+AC0-122.5449763,3
33.0801429,+AC0-83.2320991,4
42.579154,+AC0-72.493414,1
40.5417153,+AC0-76.9614003,1
39.0595542,+AC0-76.6480219,1
41.9537035,+AC0-73.5106791,1
40.8909008,+AC0-77.4766586,1
36.3148414,+AC0-82.0181762,1
40.500282,+AC0-97.387547,1
38.5915023,+AC0-75.2913018,2
54.5429324,+AC0-6.04041,1
40.4562165,+AC0-74.4432073,1
42.6999921,+AC0-91.0742964,1
39.4020593,+AC0-75.0393368,2
39.389222,+AC0-84.6543933,1
41.120363,+AC0-76.5299495,1
33.1167891,+AC0-84.1965855,1
40.7162115,+AC0-77.5892193295,1
42.7809131,+AC0-88.9613627,1
30.6324149,+AC0-87.0396881,1
41.184472,+AC0-74.377603,1
30.6324149,+AC0-87.0396881,3
+AC0-43.5505159,172.6363825,1
43.0336861,+AC0-73.8526225,1
41.0177269,+AC0-76.853084,1
44.635925,+AC0-73.11264,1
43.0349931,+AC0-87.922497,57
45.4440051,+AC0-122.6412523,1
33.7367968667,136.0068680057,1
41.4669362,+AC0-95.5427822,1
38.3773938,+AC0-77.8419262,1
40.7492678,+AC0-73.6406845,5
42.8601834,+AC0-90.179547,2
35.6425818,+AC0-93.7313034,1
40.9981125,+AC0-78.3636295,1
37.072735,+AC0-94.6271027,1
39.3239604,+AC0-82.2645939,1
41.2670256,+AC0-75.8318615,1
39.0225785,+AC0-81.9934726,1
40.6906451,+AC0-76.2621697,2
40.7297817,+AC0-81.1053764,1
40.3217361,+AC0-80.6097962,1
44.9772995,+AC0-93.2654692,41
41.3792301,+AC0-75.6924086,3
41.6611642,+AC0-86.1807031,1
34.687584,+AC0-120.439017543,4
33.5965685,+AC0-117.659405,7
43.57990345,+AC0-79.6476643026,3
30.3818646,+AC0-89.0439248,1
46.8701049,+AC0-113.995267,2
38.9299725,+AC0-76.8153772109,1
31.7196106,131.0612029,1
35.525777,+AC0-100.4418141039,1
30.6943566,+AC0-88.0430541,39
45.537216,+AC0-100.427913,1
19.394647,+AC0-70.5261566,5
35.8940236,+AC0-80.5617846,1
37.6390972,+AC0-120.9968782,13
60.01051165,10.0191632349,1
43.0114592,+AC0-75.0040449,1
53.9217979,+AC0-7.8653154,1
41.5067003,+AC0-90.5151342,4
41.5067003,+AC0-90.5151342,1
7.9799872,+AC0-80.4358924094,1
43.1911167,+AC0-88.3437069,1
19.39096025,+AC0-71.1854923017,3
26.8999988,+AC0-101.4171173,1
46.097995,+AC0-64.80011,1
39.4922918,+AC0-82.210704,2
41.420034,+AC0-87.7417115,1
44.2338247,+AC0-73.1354456094,1
40.3303883,+AC0-73.9815262,1
40.258426,+AC0-75.7813052,1
38.2722313,+AC0-90.1792484,1
33.7056035,+AC0-117.7776613,1
32.5093109,+AC0-92.1193012,7
34.9854275,+AC0-80.5495112,6
40.8128777,+AC0-74.4423759,1
34.9925995,+AC0-94.5168894,1
38.2722313,+AC0-90.1792484,1
42.6136586,+AC0-89.5852052209,1
41.7125751,+AC0-76.4746649,1
31.5279399,+AC0-87.3247077,2
40.4211798,+AC0-79.7881025,2
34.1483499,+AC0-118.0014517,3
33.6205753,+AC0-97.7215754,1
10.2117994,+AC0-68.3248544,1
34.0775104,+AC0-117.6897776,4
40.8164458,+AC0-74.2210643,5
19.7599118,+AC0-71.6518938331,10
18.8100643,+AC0-69.7875354,2
34.0159398,+AC0-118.111975,6
34.051522,+AC0-118.129807,4
36.2231079,+AC0-121.3877428,3
25.6802019,+AC0-100.315258,7
33.1006746,+AC0-86.8641558,2
38.9775406,+AC0-91.5048844,2
32.3669656,+AC0-86.3006485,19
32.3669656,+AC0-86.3006485,1
33.6293427,+AC0-91.7912327,2
30.5452022,+AC0-83.8701636,1
38.01031385,+AC0-78.4523671913,1
42.2382752,+AC0-91.1869428,1
46.3083815,+AC0-67.842521,1
34.3526459,+AC0-81.2984285,1
41.2552213,+AC0-76.9128928,1
45.55022195,+AC0-73.5426438149,17
30.5657487,+AC0-87.9016599,1
38.4375391,+AC0-108.2403855,1
40.5322644,+AC0-91.414876,1
38.4375391,+AC0-108.2403855,1
39.0684376,+AC0-79.8103467,1
41.4649811,+AC0-72.1538184,1
40.7864653,+AC0-75.4290395492,1
33.031553,+AC0-85.053502,1
35.2987362,+AC0-81.6989863,1
36.3464805,+AC0-83.2282266,1
39.9670569,+AC0-74.9426677,1
39.318694,+AC0-82.857019,1
35.5848596,+AC0-80.8100724,2
41.7132267,+AC0-71.8807826,1
34.7229391,+AC0-76.7260436,3
38.1839705,+AC0-83.4326841,1
29.6993748,+AC0-91.20677,1
39.7062265,+AC0-90.190335,2
32.0161933,+AC0-97.6073284,1
39.609911,+AC0-79.983141,1
37.6833776,+AC0-87.9166916,1
35.7454291,+AC0-81.6870837,1
39.6296809,+AC0-79.9559437,5
39.7021331,141.1545397,1
30.319616,+AC0-92.056602,1
35.3239678,+AC0-88.3522627,1
39.892921,+AC0-80.3335544,2
41.3574135,+AC0-88.4215234,1
39.4200501,+AC0-89.4556486,1
40.7970382,+AC0-74.4809868,1
36.2139814,+AC0-83.2948923,3
35.824341,+AC0-78.8300321,1
32.3537557,+AC0-89.6545171,1
40.0417783,+AC0-75.1829554,1
47.1301417,+AC0-119.2780771,2
33.6398247,+AC0-86.6016535,1
30.4115881,+AC0-88.5344601,1
41.7994939,+AC0-85.756938,1
39.6391442,+AC0-88.6087498,5
33.8781674,+AC0-90.7273204,1
37.0853292,+AC0-89.1625731,1
36.4993297,+AC0-80.6071609,3
31.7562739,+AC0-96.8791613,2
38.4108801,+AC0-87.7614174,1
33.5674034,+AC0-80.7539025,1
39.0983475,+AC0-84.2977373617,1
42.0948582,+AC0-89.9777041,1
42.5972563,+AC0-82.8779754,5
38.515049,+AC0-88.2311536,1
35.2148671,+AC0-80.0022784,2
40.5492265,+AC0-82.8274015,2
35.2976298,+AC0-81.0161686,2
39.9928898,+AC0-74.7876624,2
37.8953906,+AC0-81.1642682,1
34.5567637,+AC0-93.6340815,2
40.1098561,+AC0-76.5033406,1
36.200055,+AC0-86.5186054,2
41.2042616,+AC0-73.7270761,2
40.3765,+AC0-80.0508,1
36.7439722,+AC0-84.1946571,1
42.0503062,+AC0-89.4312201,1
42.7256184,+AC0-77.8741695,1
39.072269,+AC0-89.7273148,3
35.1965532,+AC0-78.0663788,1
33.681159,+AC0-86.8802240926,1
34.9559261,+AC0-89.5159118,1
40.1753485,+AC0-80.7978631,1
40.1487475,+AC0-79.5421368,3
32.7940651,+AC0-79.8625851,3
38.9415,+AC0-76.9649751,1
37.4525599,+AC0-85.668297,1
38.2590183,+AC0-78.968917,1
38.0561079,+AC0-83.9431961,1
38.3172715,+AC0-88.9031201,2
37.3528615,+AC0-84.3404919,1
40.9125815,+AC0-73.8370786,4
40.3933956,+AC0-82.4857181,3
48.4200462,+AC0-122.32642,3
+AC0-37.8752637,145.1281258,1
39.7714252,+AC0-88.8742406,1
36.4745636,+AC0-81.804838,1
37.137836,+AC0-92.265141008,1
41.1224535,+AC0-75.9638609599,1
35.8684075,+AC0-92.1176521,1
37.3893889,+AC0-122.0832101,9
40.0392642,+AC0-76.4307964,1
37.4184323,+AC0-82.8782174,1
39.6247614,+AC0-89.0189684,1
42.516894,+AC0-73.7627433,1
31.5568276,+AC0-98.6656013,1
42.9924433,+AC0-77.8602521,1
34.481251,+AC0-82.641052,5
41.20484,+AC0-76.7870991,1
12.1130242,+AC0-68.9514957,1
40.3922914,+AC0-79.9000499,1
48.1371079,11.5753822,1
52.2583554,+AC0-7.1118693,1
35.8460396,+AC0-86.3921096,2
35.0875836,+AC0-84.0346315,1
39.5114587,+AC0-82.1634804,1
36.6103334,+AC0-88.314761,1
33.5777524,+AC0-117.1884542021,2
41.4776121,+AC0-91.1210053,1
43.1853502,+AC0-90.4430489,1
39.5527772,+AC0-95.5216451,1
43.2341813,+AC0-86.2483921,4
35.7478769,+AC0-95.3696909,6
39.5051006,+AC0-77.5663774,1
41.3576184,+AC0-71.9563762405,1
51.014937,+AC0-114.129129,1
54.5852995,+AC0-5.9391725,2
39.974246,+AC0-74.18806,1
47.75978075,9.1021314094,1
33.7808206,+AC0-117.881209,2
28.2315618,+AC0-16.8362756474,1
10.2424637,+AC0-68.0037592,1
52.81020545,+AC0-8.9600983521,1
39.2168382,+AC0-87.6682221,2
42.3564706,+AC0-71.057004,1
52.1127632,+AC0-9.7769300885,1
53.3525247,+AC0-6.5773609424,1
36.6809542,+AC0-87.4817175,2
32.67421,+AC0-16.9013166,1
38.1629448,+AC0-90.5879874,4
39.6822487,+AC0-96.6586007,1
47.0672509,15.4432423579,3
41.65129235,2.5019127866,2
50.47307625,13.7460627772,2
18.8206817,+AC0-68.5906313237,1
43.4173788,5.2221162325,2
49.96042265,11.6294230184,5
53.2483496,+AC0-6.1408994,22
60.5000209,9.0999715,61
53.2113387,6.5666050935,4
53.6462325,18.7290468,1
54.7522907,20.623972,1
56.6160427,+AC0-2.8545325913,7
45.2632262,+AC0-66.0538839,1
43.1561681,+AC0-75.8449946,1
39.1084468,+AC0-74.8802363,2
40.8182315,+AC0-73.2879131,14
41.6917165,+AC0-84.7332884,4
27.7432291,115.5048382,1
40.195591,+AC0-79.859001,5
39.824195,+AC0-97.629385,1
14.6705143,121.1185845,3
54.70924055,+AC0-7.5931361886,2
43.1561681,+AC0-75.8449946,1
53.4229501,+AC0-7.9706695,1
38.417092,+AC0-79.9903236,2
53.9456902,+AC0-1.0450380769,2
31.5970503,+AC0-94.5927451,8
19.374794,+AC0-69.8530503,10
18.22139,+AC0-65.77831,3
10.2533746,+AC0-68.0131183,3
38.239215,+AC0-91.305982,1
26.2122345,127.6791452,2
33.5982794,131.1883225,1
43.589657,+AC0-116.5635094221,1
11.756423,+AC0-86.0530799,1
41.2052654,+AC0-76.0049353,5
40.468338,+AC0-78.8361674922,1
38.4898675,+AC0-122.3218414,1
38.2971367,+AC0-122.2855293,5
44.247388,+AC0-76.950554,1
41.7728699,+AC0-88.1479278,5
26.1421976,+AC0-81.7942944,2
33.2031774,+AC0-94.6802055,1
29.9404803,+AC0-91.0248214,1
34.6845445,135.8048359,2
36.8055861,+AC0-97.4458796,1
40.6248003,+AC0-74.0552553,1
41.6006345,+AC0-75.0569295585,1
42.7656251,+AC0-71.4677032,6
36.1622767,+AC0-86.7742984,44
25.0783456,+AC0-77.3383331,7
37.4748573,+AC0-75.8582639,1
31.5604076,+AC0-91.403171,5
31.7606732,+AC0-93.0860209,2
42.2836393,+AC0-71.346996,5
42.2836393,+AC0-71.346996,1
32.6781085,+AC0-117.0991967,4
38.6549041,+AC0-121.1813362,1
40.6145107,+AC0-79.7194924,1
41.4878595,+AC0-73.0562936253,3
33.986663,+AC0-87.4882492288,1
