"City","State","Country","debutYear","freq","lat","long","cm_debut","rank2"
"Midland"," MI"," USA",1987,1,31.9973662,-102.0779482,1,23
"Coushatta"," LA"," USA",1984,1,32.0148834,-93.3421165,1,14.5
"Rusk"," TX"," USA",1986,1,32.051377,-94.7906553,1,20
"Americus"," GA"," USA",1991,1,32.0723862,-84.2326876,1,19.5
"Savannah"," GA"," USA",2016,2,32.0809263,-81.0911768,15,124.5
"Savannah"," GA"," USA",2015,1,32.0809263,-81.0911768,13,113.5
"Savannah"," GA"," USA",2009,1,32.0809263,-81.0911768,12,108.5
"Savannah"," GA"," USA",2005,1,32.0809263,-81.0911768,11,94.5
"Savannah"," GA"," USA",2004,1,32.0809263,-81.0911768,10,90
"Savannah"," GA"," USA",2002,1,32.0809263,-81.0911768,9,91.5
"Savannah"," GA"," USA",1994,1,32.0809263,-81.0911768,8,54
"Savannah"," GA"," USA",1989,2,32.0809263,-81.0911768,7,88.5
"Savannah"," GA"," USA",1988,1,32.0809263,-81.0911768,5,69.5
"Savannah"," GA"," USA",1983,1,32.0809263,-81.0911768,4,82.5
"Savannah"," GA"," USA",1980,1,32.0809263,-81.0911768,3,62.5
"Savannah"," GA"," USA",1974,1,32.0809263,-81.0911768,2,77
"Savannah"," GA"," USA",1973,1,32.0809263,-81.0911768,1,35.5
"Butler"," AL"," USA",1993,1,32.0895908,-88.2219652,2,48.5
"Butler"," AL"," USA",1991,1,32.0895908,-88.2219652,1,19.5
"Columbia"," LA"," USA",1987,1,32.1051567,-92.0779129,1,23
"Pooler"," GA"," USA",2015,1,32.1158983,-81.2495131,1,21
"Bullard"," TX"," USA",2015,1,32.1403019,-95.3221898,1,21
"Hilton Head Island"," SC"," USA",1973,1,32.1618488,-80.7512616,1,35.5
"Henderson"," TX"," USA",2016,1,32.182598,-95.7893178,1,21
"Hayneville"," AL"," USA",1971,1,32.1840315,-86.5802533,1,32.5
"Tucson"," AZ"," USA",2019,2,32.2228765,-110.9748477,28,140.5
"Tucson"," AZ"," USA",2017,1,32.2228765,-110.9748477,26,128
"Tucson"," AZ"," USA",2014,2,32.2228765,-110.9748477,25,125
"Tucson"," AZ"," USA",2011,1,32.2228765,-110.9748477,23,126.5
"Tucson"," AZ"," USA",2009,1,32.2228765,-110.9748477,22,120.5
"Tucson"," AZ"," USA",2007,3,32.2228765,-110.9748477,21,117.5
"Tucson"," AZ"," USA",2006,1,32.2228765,-110.9748477,18,103
"Tucson"," AZ"," USA",2005,3,32.2228765,-110.9748477,17,109
"Tucson"," AZ"," USA",2004,1,32.2228765,-110.9748477,14,100.5
"Tucson"," AZ"," USA",2003,2,32.2228765,-110.9748477,13,91
"Tucson"," AZ"," USA",2000,1,32.2228765,-110.9748477,11,97.5
"Tucson"," AZ"," USA",1999,2,32.2228765,-110.9748477,10,103
"Tucson"," AZ"," USA",1996,1,32.2228765,-110.9748477,8,84.5
"Tucson"," AZ"," USA",1994,1,32.2228765,-110.9748477,7,52.5
"Tucson"," AZ"," USA",1991,1,32.2228765,-110.9748477,6,90
"Tucson"," AZ"," USA",1987,1,32.2228765,-110.9748477,5,76.5
"Tucson"," AZ"," USA",1986,1,32.2228765,-110.9748477,4,78
"Tucson"," AZ"," USA",1985,1,32.2228765,-110.9748477,3,46
"Tucson"," AZ"," USA",1978,1,32.2228765,-110.9748477,2,56
"Tucson"," AZ"," USA",1971,1,32.2228765,-110.9748477,1,32.5
"Hodge"," LA"," USA",1975,1,32.270461,-92.729433495,1,28
"Brandon"," MS"," USA",2012,1,32.2731475,-89.9868058,2,35.5
"Brandon"," MS"," USA",2008,1,32.2731475,-89.9868058,1,12.5
"Taylor"," TX"," USA",1975,1,32.2793121,-99.8812612,1,28
"Jackson"," MS"," USA",2017,1,32.2990384,-90.1847691,17,110.5
"Jackson"," MS"," USA",2009,1,32.2990384,-90.1847691,16,115
"Jackson"," MS"," USA",2007,2,32.2990384,-90.1847691,15,110.5
"Jackson"," MS"," USA",1998,1,32.2990384,-90.1847691,13,115
"Jackson"," MS"," USA",1987,1,32.2990384,-90.1847691,12,98.5
"Jackson"," MS"," USA",1985,1,32.2990384,-90.1847691,11,71.5
"Jackson"," MS"," USA",1984,3,32.2990384,-90.1847691,10,79
"Jackson"," MS"," USA",1980,2,32.2990384,-90.1847691,7,81.5
"Jackson"," MS"," USA",1975,1,32.2990384,-90.1847691,5,84
"Jackson"," MS"," USA",1974,1,32.2990384,-90.1847691,4,93.5
"Jackson"," MI"," USA",2001,1,32.2990384,-90.1847691,3,48
"Jackson"," MI"," USA",1995,1,32.2990384,-90.1847691,2,56
"Jackson"," MI"," USA",1991,1,32.2990384,-90.1847691,1,19.5
"Flowood"," MS"," USA",2009,1,32.3092741,-90.1389076,1,16
"Ennis"," TX"," USA",1983,1,32.3293111,-96.6252679,1,23
"Jamestown"," LA"," USA",1980,1,32.3440452,-93.2118341,1,20
"Cleburne"," TX"," USA",2010,1,32.3476438,-97.3866837,3,44
"Cleburne"," TX"," USA",1983,2,32.3476438,-97.3866837,2,61
"Tyler"," TX"," USA",2017,1,32.3512601,-95.3010624,4,61
"Tyler"," TX"," USA",2010,1,32.3512601,-95.3010624,3,44
"Tyler"," TX"," USA",1982,1,32.3512601,-95.3010624,2,65
"Tyler"," TX"," USA",1974,1,32.3512601,-95.3010624,1,34.5
"Fort Benning"," GA"," USA",2006,1,32.3523691,-84.9688191,3,48.5
"Fort Benning"," GA"," USA",1995,1,32.3523691,-84.9688191,2,56
"Fort Benning"," GA"," USA",1983,1,32.3523691,-84.9688191,1,23
"Vicksburg"," MS"," USA",1999,1,32.3528055,-90.8777342,5,81.5
"Vicksburg"," MS"," USA",1997,1,32.3528055,-90.8777342,4,65
"Vicksburg"," MS"," USA",1996,1,32.3528055,-90.8777342,3,57.5
"Vicksburg"," MS"," USA",1987,1,32.3528055,-90.8777342,2,53
"Vicksburg"," MI"," USA",1974,1,32.3528055,-90.8777342,1,34.5
"Meridian"," MS"," USA",2015,1,32.3643098,-88.703656,6,88
"Meridian"," MS"," USA",2004,1,32.3643098,-88.703656,5,72
"Meridian"," MS"," USA",2001,1,32.3643098,-88.703656,4,62
"Meridian"," MS"," USA",1995,1,32.3643098,-88.703656,3,79
"Meridian"," MS"," USA",1982,1,32.3643098,-88.703656,2,65
"Meridian"," MS"," USA",1970,1,32.3643098,-88.703656,1,44
"Montgomery"," AL"," USA",2017,1,32.3669656,-86.3006485,16,109
"Montgomery"," AL"," USA",2014,2,32.3669656,-86.3006485,15,110.5
"Montgomery"," AL"," USA",2011,1,32.3669656,-86.3006485,13,105
"Montgomery"," AL"," USA",2008,1,32.3669656,-86.3006485,12,113.5
"Montgomery"," AL"," USA",2004,1,32.3669656,-86.3006485,11,94
"Montgomery"," AL"," USA",2001,1,32.3669656,-86.3006485,10,94.5
"Montgomery"," AL"," USA",1999,1,32.3669656,-86.3006485,9,99
"Montgomery"," AL"," USA",1998,2,32.3669656,-86.3006485,8,99.5
"Montgomery"," AL"," USA",1994,1,32.3669656,-86.3006485,6,50.5
"Montgomery"," AL"," USA",1985,1,32.3669656,-86.3006485,5,55
"Montgomery"," AL"," USA",1977,1,32.3669656,-86.3006485,4,86
"Montgomery"," AL"," USA",1976,2,32.3669656,-86.3006485,3,50
"Montgomery"," AL"," USA",1972,1,32.3669656,-86.3006485,1,30.5
"Selma"," AL"," USA",1981,1,32.4078632,-87.0207473,2,51.5
"Selma"," AL"," USA",1978,1,32.4078632,-87.0207473,1,23
"Tuskegee"," AL"," USA",1973,1,32.4240286,-85.6916195,2,79
"Tuskegee"," AL"," USA",1971,1,32.4240286,-85.6916195,1,32.5
"Carlsbad"," NM"," USA",2020,1,32.4257456,-104.2376121,2,51.5
"Carlsbad"," NM"," USA",1972,1,32.4257456,-104.2376121,1,30.5
"Beaufort"," SC"," USA",1996,1,32.4315813,-80.6698286,1,21.5
"Abilene"," TX"," USA",2002,1,32.44645,-99.7475905,4,63
"Abilene"," TX"," USA",1986,1,32.44645,-99.7475905,3,65
"Abilene"," TX"," USA",1974,1,32.44645,-99.7475905,2,77
"Abilene"," TX"," USA",1971,1,32.44645,-99.7475905,1,32.5
"Statesboro"," GA"," USA",2014,1,32.4490141,-81.7832912,4,65.5
"Statesboro"," GA"," USA",2006,1,32.4490141,-81.7832912,3,48.5
"Statesboro"," GA"," USA",1998,1,32.4490141,-81.7832912,2,50
"Statesboro"," GA"," USA",1994,1,32.4490141,-81.7832912,1,10
"Prattville"," AL"," USA",2012,1,32.4640245,-86.4596966,2,35.5
"Prattville"," AL"," USA",1985,1,32.4640245,-86.4596966,1,16
"Waskom"," TX"," USA",1976,1,32.4787645,-94.0596305,1,15.5
"Longview"," TX"," USA",2018,1,32.5007031,-94.74049,10,108.5
"Longview"," TX"," USA",2015,1,32.5007031,-94.74049,9,105
"Longview"," TX"," USA",2009,2,32.5007031,-94.74049,8,96
"Longview"," TX"," USA",2008,2,32.5007031,-94.74049,6,90
"Longview"," TX"," USA",2001,1,32.5007031,-94.74049,4,62
"Longview"," TX"," USA",1984,1,32.5007031,-94.74049,3,48.5
"Longview"," TX"," USA",1980,1,32.5007031,-94.74049,2,48.5
"Longview"," TX"," USA",1972,1,32.5007031,-94.74049,1,30.5
"Monroe"," LA"," USA",2010,1,32.5093109,-92.1193012,5,64.5
"Monroe"," LA"," USA",1988,1,32.5093109,-92.1193012,4,63.5
"Monroe"," LA"," USA",1986,1,32.5093109,-92.1193012,3,65
"Monroe"," LA"," USA",1978,1,32.5093109,-92.1193012,2,56
"Monroe"," LA"," USA",1972,1,32.5093109,-92.1193012,1,30.5
"Demopolis"," AL"," USA",2018,1,32.5178284,-87.8368201,2,47
"Demopolis"," AL"," USA",2004,1,32.5178284,-87.8368201,1,12
"Shreveport"," LA"," USA",2016,1,32.5221828,-93.7651944,18,128
"Shreveport"," LA"," USA",2013,1,32.5221828,-93.7651944,17,119.5
"Shreveport"," LA"," USA",2011,2,32.5221828,-93.7651944,16,115.5
"Shreveport"," LA"," USA",2008,1,32.5221828,-93.7651944,14,119
"Shreveport"," LA"," USA",2007,1,32.5221828,-93.7651944,13,102.5
"Shreveport"," LA"," USA",2005,2,32.5221828,-93.7651944,12,98.5
"Shreveport"," LA"," USA",1999,1,32.5221828,-93.7651944,10,103
"Shreveport"," LA"," USA",1994,1,32.5221828,-93.7651944,9,58
"Shreveport"," LA"," USA",1992,1,32.5221828,-93.7651944,8,84.5
"Shreveport"," LA"," USA",1989,2,32.5221828,-93.7651944,7,88.5
"Shreveport"," LA"," USA",1987,1,32.5221828,-93.7651944,5,76.5
"Shreveport"," LA"," USA",1986,2,32.5221828,-93.7651944,4,78
"Shreveport"," LA"," USA",1983,1,32.5221828,-93.7651944,2,61
"Shreveport"," LA"," USA",1973,1,32.5221828,-93.7651944,1,35.5
"Ruston"," LA"," USA",1994,1,32.5232053,-92.637927,1,10
"Bossier City"," LA"," USA",1999,1,32.5369356,-93.6952689,1,15
"Marshall"," TX"," USA",2003,1,32.5447756,-94.3661004,2,33
"Marshall"," TX"," USA",1988,1,32.5447756,-94.3661004,1,17
"Auburn"," AL"," USA",2008,1,32.562842,-85.515516,2,35
"Auburn"," AL"," USA",1979,1,32.562842,-85.515516,1,18
"Mansfield"," TX"," USA",2020,1,32.5631924,-97.1416768,3,67.5
"Mansfield"," TX"," USA",2019,1,32.5631924,-97.1416768,2,61.5
"Mansfield"," TX"," USA",2015,1,32.5631924,-97.1416768,1,21
"Vienna"," LA"," USA",1971,1,32.5909817,-92.6479275,1,32.5
"San Manuel"," AZ"," USA",1996,1,32.6184145,-110.6481488363,1,21.5
"Warner Robins"," GA"," USA",1998,1,32.6200973,-83.606568,1,18.5
"Chula Vista"," CA"," USA",2008,1,32.6400541,-117.0841955,3,51
"Chula Vista"," CA"," USA",2006,1,32.6400541,-117.0841955,2,35
"Chula Vista"," CA"," USA",2005,1,32.6400541,-117.0841955,1,14
"Duncanville"," TX"," USA",2009,1,32.6518004,-96.9083366,1,16
"Yuma"," AZ"," USA",1981,1,32.665135,-114.4760315725,1,21.5
"National City"," CA"," USA",2013,1,32.6781085,-117.0991967,2,38
"National City"," CA"," USA",1975,1,32.6781085,-117.0991967,1,28
"Madden"," MS"," USA",1975,1,32.6790253,-89.3481218,1,28
"Coronado"," CA"," USA",1997,1,32.6915199,-117.1766947,1,12.5
"Arlington"," VA"," USA",1996,1,32.701939,-97.1056237903,15,104
"Arlington"," VA"," USA",1987,1,32.701939,-97.1056237903,14,102
"Arlington"," VA"," USA",1986,2,32.701939,-97.1056237903,13,110
"Arlington"," VA"," USA",1979,1,32.701939,-97.1056237903,11,87
"Arlington"," VA"," USA",1971,1,32.701939,-97.1056237903,10,88
"Arlington"," TX"," USA",2018,1,32.701939,-97.1056237903,9,101.5
"Arlington"," TX"," USA",2015,1,32.701939,-97.1056237903,8,100.5
"Arlington"," TX"," USA",2014,1,32.701939,-97.1056237903,7,82.5
"Arlington"," TX"," USA",2013,2,32.701939,-97.1056237903,6,83
"Arlington"," TX"," USA",2012,1,32.701939,-97.1056237903,4,58
"Arlington"," TX"," USA",2010,1,32.701939,-97.1056237903,3,44
"Arlington"," TX"," USA",1997,1,32.701939,-97.1056237903,2,33.5
"Arlington"," MA"," USA",1990,1,32.701939,-97.1056237903,1,19.5
"Hobbs"," NM"," USA",1986,1,32.707667,-103.1311314,1,20
"San Diego"," CA"," USA",2019,5,32.7174202,-117.1627728,101,160
"San Diego"," CA"," USA",2018,4,32.7174202,-117.1627728,96,150
"San Diego"," CA"," USA",2017,3,32.7174202,-117.1627728,92,147
"San Diego"," CA"," USA",2016,4,32.7174202,-117.1627728,89,153
"San Diego"," CA"," USA",2015,4,32.7174202,-117.1627728,85,149
"San Diego"," CA"," USA",2014,1,32.7174202,-117.1627728,81,139
"San Diego"," CA"," USA",2013,1,32.7174202,-117.1627728,80,143
"San Diego"," CA"," USA",2012,2,32.7174202,-117.1627728,79,125
"San Diego"," CA"," USA",2011,1,32.7174202,-117.1627728,77,144
"San Diego"," CA"," USA",2010,4,32.7174202,-117.1627728,76,127
"San Diego"," CA"," USA",2009,3,32.7174202,-117.1627728,72,134
"San Diego"," CA"," USA",2008,2,32.7174202,-117.1627728,69,140
"San Diego"," CA"," USA",2007,1,32.7174202,-117.1627728,67,134
"San Diego"," CA"," USA",2006,4,32.7174202,-117.1627728,66,120
"San Diego"," CA"," USA",2005,1,32.7174202,-117.1627728,62,122
"San Diego"," CA"," USA",2004,4,32.7174202,-117.1627728,61,122
"San Diego"," CA"," USA",2003,2,32.7174202,-117.1627728,57,114
"San Diego"," CA"," USA",2002,8,32.7174202,-117.1627728,55,125.5
"San Diego"," CA"," USA",2001,3,32.7174202,-117.1627728,47,125
"San Diego"," CA"," USA",2000,3,32.7174202,-117.1627728,44,128
"San Diego"," CA"," USA",1999,3,32.7174202,-117.1627728,41,129
"San Diego"," CA"," USA",1998,2,32.7174202,-117.1627728,38,130
"San Diego"," CA"," USA",1997,4,32.7174202,-117.1627728,36,103
"San Diego"," CA"," USA",1996,1,32.7174202,-117.1627728,32,118.5
"San Diego"," CA"," USA",1995,1,32.7174202,-117.1627728,31,155
"San Diego"," CA"," USA",1994,2,32.7174202,-117.1627728,30,73.5
"San Diego"," CA"," USA",1992,1,32.7174202,-117.1627728,28,103.5
"San Diego"," CA"," USA",1991,3,32.7174202,-117.1627728,27,121
"San Diego"," CA"," USA",1989,1,32.7174202,-117.1627728,24,108
"San Diego"," CA"," USA",1988,2,32.7174202,-117.1627728,23,97.5
"San Diego"," CA"," USA",1987,2,32.7174202,-117.1627728,21,108
"San Diego"," CA"," USA",1986,2,32.7174202,-117.1627728,19,115.5
"San Diego"," CA"," USA",1985,2,32.7174202,-117.1627728,17,80
"San Diego"," CA"," USA",1984,2,32.7174202,-117.1627728,15,86.5
"San Diego"," CA"," USA",1983,2,32.7174202,-117.1627728,13,107
"San Diego"," CA"," USA",1981,1,32.7174202,-117.1627728,11,96.5
"San Diego"," CA"," USA",1980,1,32.7174202,-117.1627728,10,90.5
"San Diego"," CA"," USA",1979,1,32.7174202,-117.1627728,9,82
"San Diego"," CA"," USA",1976,1,32.7174202,-117.1627728,8,67
"San Diego"," CA"," USA",1974,2,32.7174202,-117.1627728,7,101
"San Diego"," CA"," USA",1973,1,32.7174202,-117.1627728,5,95.5
"San Diego"," CA"," USA",1972,3,32.7174202,-117.1627728,4,81.5
"San Diego"," CA"," USA",1970,1,32.7174202,-117.1627728,1,44
"Opelika"," AL"," USA",2000,1,32.72667,-85.3924930459,2,42
"Opelika"," AL"," USA",1977,1,32.72667,-85.3924930459,1,28
"Lamesa"," TX"," USA",1994,1,32.7357287,-101.9550202,1,10
"Fort Worth"," TX"," USA",2020,1,32.753177,-97.3327459,25,111.5
"Fort Worth"," TX"," USA",2019,1,32.753177,-97.3327459,24,135.5
"Fort Worth"," TX"," USA",2018,2,32.753177,-97.3327459,23,132
"Fort Worth"," TX"," USA",2017,2,32.753177,-97.3327459,21,120.5
"Fort Worth"," TX"," USA",2014,1,32.753177,-97.3327459,19,118
"Fort Worth"," TX"," USA",2013,1,32.753177,-97.3327459,18,122.5
"Fort Worth"," TX"," USA",2012,1,32.753177,-97.3327459,17,104
"Fort Worth"," TX"," USA",2010,1,32.753177,-97.3327459,16,103.5
"Fort Worth"," TX"," USA",2008,1,32.753177,-97.3327459,15,121.5
"Fort Worth"," TX"," USA",2007,1,32.753177,-97.3327459,14,107.5
"Fort Worth"," TX"," USA",2006,2,32.753177,-97.3327459,13,97.5
"Fort Worth"," TX"," USA",2005,3,32.753177,-97.3327459,11,94.5
"Fort Worth"," TX"," USA",2004,2,32.753177,-97.3327459,8,83
"Fort Worth"," TX"," USA",1998,1,32.753177,-97.3327459,6,86
"Fort Worth"," TX"," USA",1993,1,32.753177,-97.3327459,5,87
"Fort Worth"," TX"," USA",1991,1,32.753177,-97.3327459,4,78.5
"Fort Worth"," TX"," USA",1986,1,32.753177,-97.3327459,3,65
"Fort Worth"," TX"," USA",1978,1,32.753177,-97.3327459,2,56
"Fort Worth"," TX"," USA",1976,1,32.753177,-97.3327459,1,15.5
"Eloy"," AZ"," USA",1983,1,32.7551703,-111.5534932,1,23
"La Mesa"," CA"," USA",2017,1,32.7678288,-117.0230839,7,79
"La Mesa"," CA"," USA",2016,1,32.7678288,-117.0230839,6,86.5
"La Mesa"," CA"," USA",2005,1,32.7678288,-117.0230839,5,72
"La Mesa"," CA"," USA",2001,2,32.7678288,-117.0230839,4,62
"La Mesa"," CA"," USA",1997,1,32.7678288,-117.0230839,2,33.5
"La Mesa"," CA"," USA",1977,1,32.7678288,-117.0230839,1,28
"Bastrop"," LA"," USA",1992,1,32.7761446,-91.9082967,1,16.5
"Dallas"," TX"," USA",2020,1,32.7762719,-96.7968559,66,129
"Dallas"," TX"," USA",2019,1,32.7762719,-96.7968559,65,157
"Dallas"," TX"," USA",2018,2,32.7762719,-96.7968559,64,149
"Dallas"," TX"," USA",2017,2,32.7762719,-96.7968559,62,144
"Dallas"," TX"," USA",2016,5,32.7762719,-96.7968559,60,150
"Dallas"," TX"," USA",2014,1,32.7762719,-96.7968559,55,136.5
"Dallas"," TX"," USA",2013,5,32.7762719,-96.7968559,54,140.5
"Dallas"," TX"," USA",2012,3,32.7762719,-96.7968559,49,123
"Dallas"," TX"," USA",2011,2,32.7762719,-96.7968559,46,138
"Dallas"," TX"," USA",2008,6,32.7762719,-96.7968559,44,135
"Dallas"," TX"," USA",2007,3,32.7762719,-96.7968559,38,128
"Dallas"," TX"," USA",2006,3,32.7762719,-96.7968559,35,115.5
"Dallas"," TX"," USA",2004,1,32.7762719,-96.7968559,32,117
"Dallas"," TX"," USA",2002,1,32.7762719,-96.7968559,31,118
"Dallas"," TX"," USA",2001,2,32.7762719,-96.7968559,30,119
"Dallas"," TX"," USA",2000,1,32.7762719,-96.7968559,28,123
"Dallas"," TX"," USA",1999,2,32.7762719,-96.7968559,27,125
"Dallas"," TX"," USA",1998,1,32.7762719,-96.7968559,25,125.5
"Dallas"," TX"," USA",1997,1,32.7762719,-96.7968559,24,97.5
"Dallas"," TX"," USA",1996,2,32.7762719,-96.7968559,23,112.5
"Dallas"," TX"," USA",1995,3,32.7762719,-96.7968559,21,148
"Dallas"," TX"," USA",1992,2,32.7762719,-96.7968559,18,98
"Dallas"," TX"," USA",1991,3,32.7762719,-96.7968559,16,113.5
"Dallas"," TX"," USA",1988,1,32.7762719,-96.7968559,13,86
"Dallas"," TX"," USA",1987,2,32.7762719,-96.7968559,12,98.5
"Dallas"," TX"," USA",1986,1,32.7762719,-96.7968559,10,103
"Dallas"," TX"," USA",1985,1,32.7762719,-96.7968559,9,68.5
"Dallas"," TX"," USA",1984,1,32.7762719,-96.7968559,8,77
"Dallas"," TX"," USA",1982,2,32.7762719,-96.7968559,7,93.5
"Dallas"," TX"," USA",1981,1,32.7762719,-96.7968559,5,79
"Dallas"," TX"," USA",1978,1,32.7762719,-96.7968559,4,83.5
"Dallas"," TX"," USA",1977,1,32.7762719,-96.7968559,3,75.5
"Dallas"," TX"," USA",1976,1,32.7762719,-96.7968559,2,38
"Dallas"," TX"," USA",1975,1,32.7762719,-96.7968559,1,28
"Charleston"," SC"," USA",2013,2,32.7876012,-79.9402728,8,97
"Charleston"," SC"," USA",2006,1,32.7876012,-79.9402728,6,74.5
"Charleston"," SC"," USA",1997,1,32.7876012,-79.9402728,5,74.5
"Charleston"," SC"," USA",1994,1,32.7876012,-79.9402728,4,45
"Charleston"," SC"," USA",1986,2,32.7876012,-79.9402728,3,65
"Charleston"," SC"," USA",1973,1,32.7876012,-79.9402728,1,35.5
"El Centro"," CA"," USA",1981,1,32.792,-115.5630514,1,21.5
"Marion"," VA"," USA",1995,1,32.7931661,-94.344488,1,21.5
"Mount Pleasant"," SC"," USA",2018,1,32.7940651,-79.8625851,3,64
"Mount Pleasant"," SC"," USA",2016,1,32.7940651,-79.8625851,2,49.5
"Mount Pleasant"," SC"," USA",2015,1,32.7940651,-79.8625851,1,21
"El Cajon"," CA"," USA",2016,1,32.7947731,-116.9625269,7,93
"El Cajon"," CA"," USA",2014,1,32.7947731,-116.9625269,6,77
"El Cajon"," CA"," USA",2012,1,32.7947731,-116.9625269,5,63.5
"El Cajon"," CA"," USA",2003,1,32.7947731,-116.9625269,4,61
"El Cajon"," CA"," USA",2000,1,32.7947731,-116.9625269,3,59
"El Cajon"," CA"," USA",1995,1,32.7947731,-116.9625269,2,56
"El Cajon"," CA"," USA",1992,1,32.7947731,-116.9625269,1,16.5
"Valley"," AL"," USA",2020,1,32.8187406,-85.1793852,1,21
"Langdale"," AL"," USA",1996,1,32.8204073,-85.1721628,1,21.5
"Irving"," TX"," USA",2016,2,32.8295183,-96.9442177,7,93
"Irving"," TX"," USA",2011,1,32.8295183,-96.9442177,5,77
"Irving"," TX"," USA",2006,1,32.8295183,-96.9442177,4,61
"Irving"," TX"," USA",2000,1,32.8295183,-96.9442177,3,59
"Irving"," TX"," USA",1998,2,32.8295183,-96.9442177,2,50
"Highland Park"," MI"," USA",1981,1,32.831563,-96.8007732985,3,64.5
"Highland Park"," MI"," USA",1978,1,32.831563,-96.8007732985,2,56
"Highland Park"," MI"," USA",1973,1,32.831563,-96.8007732985,1,35.5
"La Jolla"," CA"," USA",2018,1,32.83259,-117.2716839,4,73.5
"La Jolla"," CA"," USA",2005,1,32.83259,-117.2716839,3,51.5
"La Jolla"," CA"," USA",1983,1,32.83259,-117.2716839,2,61
"La Jolla"," CA"," USA",1978,1,32.83259,-117.2716839,1,23
"Safford"," AZ"," USA",2008,1,32.8339546,-109.70758,2,35
"Safford"," AZ"," USA",2003,1,32.8339546,-109.70758,1,13
"Macon"," GA"," USA",2014,1,32.8406946,-83.6324022,6,77
"Macon"," GA"," USA",2013,1,32.8406946,-83.6324022,5,74
"Macon"," GA"," USA",2003,1,32.8406946,-83.6324022,4,61
"Macon"," GA"," USA",1995,1,32.8406946,-83.6324022,3,79
"Macon"," GA"," USA",1990,1,32.8406946,-83.6324022,2,46.5
"Macon"," GA"," USA",1988,1,32.8406946,-83.6324022,1,17
"Bedford"," TX"," USA",2016,1,32.844017,-97.1430671,4,72.5
"Bedford"," TX"," USA",2015,1,32.844017,-97.1430671,3,61.5
"Bedford"," TX"," USA",2003,1,32.844017,-97.1430671,2,33
"Bedford"," TX"," USA",2000,1,32.844017,-97.1430671,1,15.5
"Yazoo City"," MS"," USA",1975,1,32.8550965,-90.4056469,1,28
"Greene County"," AL"," USA",1977,1,32.8620514,-87.9915392,1,28
"Alamogordo"," NM"," USA",1996,1,32.9046474,-105.941835,1,21.5
"Garland"," TX"," USA",1998,1,32.912624,-96.6388833,1,18.5
"Stamford"," TX"," USA",1970,1,32.9439359,-99.798715,1,44
"Alexander City"," AL"," USA",2014,1,32.944012,-85.9538532,1,18.5
"Richardson"," TX"," USA",2000,1,32.9481789,-96.7297206,1,15.5
"Carrollton"," TX"," USA",2015,1,32.9537349,-96.8902816,1,21
"Poway"," CA"," USA",2018,1,32.9628234,-117.0358646,4,73.5
"Poway"," CA"," USA",2015,1,32.9628234,-117.0358646,3,61.5
"Poway"," CA"," USA",2013,1,32.9628234,-117.0358646,2,38
"Poway"," CA"," USA",2012,1,32.9628234,-117.0358646,1,14
"Royse City"," TX"," USA",2019,1,32.9761045,-96.331334,2,61.5
"Royse City"," TX"," USA",2014,1,32.9761045,-96.331334,1,18.5
"Sandersville"," GA"," USA",1971,1,32.9832812,-82.8116031,1,32.5
"Goose Creek"," SC"," USA",2010,1,32.9961038,-80.0387292,2,32
"Goose Creek"," SC"," USA",2009,1,32.9961038,-80.0387292,1,16
"Plano"," TX"," USA",2017,1,33.0136764,-96.6925096,3,53
"Plano"," TX"," USA",2015,1,33.0136764,-96.6925096,2,48.5
"Plano"," TX"," USA",2006,1,33.0136764,-96.6925096,1,14.5
"Brawley"," CA"," USA",2008,1,33.018515,-115.5159425083,4,61.5
"Brawley"," CA"," USA",2002,1,33.018515,-115.5159425083,3,50.5
"Brawley"," CA"," USA",1989,1,33.018515,-115.5159425083,2,51.5
"Brawley"," CA"," USA",1982,1,33.018515,-115.5159425083,1,29
"Ramona"," CA"," USA",1978,1,33.035378,-116.8675132207,1,23
"Encinitas"," CA"," USA",2020,1,33.0369867,-117.2919818,2,51.5
"Encinitas"," CA"," USA",1999,1,33.0369867,-117.2919818,1,15
"Kosciusko"," MS"," USA",2001,1,33.0576295,-89.5875764,1,14.5
"Tularosa"," NM"," USA",1985,1,33.073973,-106.0186025,1,16
"Milledgeville"," GA"," USA",2008,1,33.0801429,-83.2320991,4,61.5
"Milledgeville"," GA"," USA",1993,1,33.0801429,-83.2320991,3,68.5
"Milledgeville"," GA"," USA",1992,1,33.0801429,-83.2320991,2,44
"Milledgeville"," GA"," USA",1986,1,33.0801429,-83.2320991,1,20
"Justin"," TX"," USA",2019,1,33.0848442,-97.2961286,1,27
"Ray"," AZ"," USA",1979,1,33.1070069,-110.9631677,1,18
"Santa Ysabel"," CA"," USA",2019,1,33.1092099,-116.6730763,1,27
"Atlanta"," TX"," USA",2009,1,33.1162131,-94.1663493,2,40.5
"Atlanta"," TX"," USA",1982,1,33.1162131,-94.1663493,1,29
"Escondido"," CA"," USA",2019,1,33.1216751,-117.0814849,5,100
"Escondido"," CA"," USA",2010,1,33.1216751,-117.0814849,4,54
"Escondido"," CA"," USA",2007,1,33.1216751,-117.0814849,3,51
"Escondido"," CA"," USA",1987,1,33.1216751,-117.0814849,2,53
"Escondido"," CA"," USA",1982,1,33.1216751,-117.0814849,1,29
"Louisville"," MS"," USA",2002,1,33.1237377,-89.0550624,1,15
"Crossett"," AR"," USA",2002,1,33.1281779,-91.9612427,1,15
